date,team,opponent,is_home,goals_for,goals_against,xg,shots,shots_on_target,possession_pct,corners,tournament,season,source,sot_pct,match_id
2022-12-09 00:00:00+00:00,Argentina,Netherlands,False,2,2,5.857,19,9,,0,FIFA World Cup,2022,statsbomb,0.47368421052631576,3869321.0
2022-12-09 00:00:00+00:00,Netherlands,Argentina,True,2,2,4.487,12,7,,0,FIFA World Cup,2022,statsbomb,0.5833333333333334,3869321.0
2022-12-10 00:00:00+00:00,Morocco,Portugal,True,1,0,0.972,9,3,,0,FIFA World Cup,2022,statsbomb,0.3333333333333333,3869486.0
2022-12-10 00:00:00+00:00,Portugal,Morocco,False,0,1,0.744,12,3,,0,FIFA World Cup,2022,statsbomb,0.25,3869486.0
2022-12-10 00:00:00+00:00,France,England,False,2,1,0.839,8,5,,0,FIFA World Cup,2022,statsbomb,0.625,3869354.0
2022-12-10 00:00:00+00:00,England,France,True,1,2,2.353,16,7,,0,FIFA World Cup,2022,statsbomb,0.4375,3869354.0
2022-12-13 00:00:00+00:00,Croatia,Argentina,False,0,3,0.41,12,2,,0,FIFA World Cup,2022,statsbomb,0.16666666666666666,3869519.0
2022-12-13 00:00:00+00:00,Argentina,Croatia,True,3,0,1.864,9,7,,0,FIFA World Cup,2022,statsbomb,0.7777777777777778,3869519.0
2022-12-14 00:00:00+00:00,Morocco,France,False,0,2,1.23,13,2,,0,FIFA World Cup,2022,statsbomb,0.15384615384615385,3869552.0
2022-12-14 00:00:00+00:00,France,Morocco,True,2,0,2.002,14,2,,0,FIFA World Cup,2022,statsbomb,0.14285714285714285,3869552.0
2022-12-17 00:00:00+00:00,Morocco,Croatia,False,1,2,0.991,9,2,,0,FIFA World Cup,2022,statsbomb,0.2222222222222222,3869684.0
2022-12-17 00:00:00+00:00,Croatia,Morocco,True,2,1,0.849,12,4,,0,FIFA World Cup,2022,statsbomb,0.3333333333333333,3869684.0
2022-12-18 00:00:00+00:00,Argentina,France,True,3,3,5.892,24,14,,0,FIFA World Cup,2022,statsbomb,0.5833333333333334,3869685.0
2022-12-18 00:00:00+00:00,France,Argentina,False,3,3,5.407,14,8,,0,FIFA World Cup,2022,statsbomb,0.5714285714285714,3869685.0
2024-01-13 00:00:00+00:00,Guinea-Bissau,Ivory Coast,False,0,2,0.53,10,3,,0,African Cup of Nations,2023,statsbomb,0.3,3920384.0
2024-01-13 00:00:00+00:00,Ivory Coast,Guinea-Bissau,True,2,0,0.707,10,4,,0,African Cup of Nations,2023,statsbomb,0.4,3920384.0
2024-01-14 00:00:00+00:00,Egypt,Mozambique,True,2,2,1.929,22,5,,0,African Cup of Nations,2023,statsbomb,0.22727272727272727,3920385.0
2024-01-14 00:00:00+00:00,Ghana,Cape Verde,True,1,2,1.438,11,1,,0,African Cup of Nations,2023,statsbomb,0.09090909090909091,3920387.0
2024-01-14 00:00:00+00:00,Cape Verde,Ghana,False,2,1,2.72,15,5,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920387.0
2024-01-14 00:00:00+00:00,Mozambique,Egypt,False,2,2,0.728,6,2,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920385.0
2024-01-14 00:00:00+00:00,Equatorial Guinea,Nigeria,False,1,1,0.332,8,1,,0,African Cup of Nations,2023,statsbomb,0.125,3920386.0
2024-01-14 00:00:00+00:00,Nigeria,Equatorial Guinea,True,1,1,2.687,19,7,,0,African Cup of Nations,2023,statsbomb,0.3684210526315789,3920386.0
2024-01-15 00:00:00+00:00,Guinea,Cameroon,False,1,1,0.71,6,2,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920389.0
2024-01-15 00:00:00+00:00,Angola,Algeria,False,1,1,1.197,7,1,,0,African Cup of Nations,2023,statsbomb,0.14285714285714285,3920390.0
2024-01-15 00:00:00+00:00,Algeria,Angola,True,1,1,0.697,16,3,,0,African Cup of Nations,2023,statsbomb,0.1875,3920390.0
2024-01-15 00:00:00+00:00,Cameroon,Guinea,True,1,1,0.879,13,2,,0,African Cup of Nations,2023,statsbomb,0.15384615384615385,3920389.0
2024-01-15 00:00:00+00:00,Gambia,Senegal,False,0,3,1.008,12,2,,0,African Cup of Nations,2023,statsbomb,0.16666666666666666,3920388.0
2024-01-15 00:00:00+00:00,Senegal,Gambia,True,3,0,1.721,14,6,,0,African Cup of Nations,2023,statsbomb,0.42857142857142855,3920388.0
2024-01-16 00:00:00+00:00,Tunisia,Namibia,True,0,1,0.871,9,3,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920393.0
2024-01-16 00:00:00+00:00,Namibia,Tunisia,False,1,0,1.61,13,4,,0,African Cup of Nations,2023,statsbomb,0.3076923076923077,3920393.0
2024-01-16 00:00:00+00:00,Burkina Faso,Mauritania,True,1,0,1.137,11,5,,0,African Cup of Nations,2023,statsbomb,0.45454545454545453,3920392.0
2024-01-16 00:00:00+00:00,South Africa,Mali,False,0,2,1.39,12,6,,0,African Cup of Nations,2023,statsbomb,0.5,3920391.0
2024-01-16 00:00:00+00:00,Mali,South Africa,True,2,0,2.342,16,7,,0,African Cup of Nations,2023,statsbomb,0.4375,3920391.0
2024-01-16 00:00:00+00:00,Mauritania,Burkina Faso,False,0,1,0.516,9,4,,0,African Cup of Nations,2023,statsbomb,0.4444444444444444,3920392.0
2024-01-17 00:00:00+00:00,Morocco,Tanzania,True,3,0,2.3,15,7,,0,African Cup of Nations,2023,statsbomb,0.4666666666666667,3920394.0
2024-01-17 00:00:00+00:00,Tanzania,Morocco,False,0,3,0.012,2,0,,0,African Cup of Nations,2023,statsbomb,0.0,3920394.0
2024-01-17 00:00:00+00:00,DR Congo,Zambia,True,1,1,2.682,27,7,,0,African Cup of Nations,2023,statsbomb,0.25925925925925924,3920395.0
2024-01-17 00:00:00+00:00,Zambia,DR Congo,False,1,1,0.096,3,1,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920395.0
2024-01-18 00:00:00+00:00,Equatorial Guinea,Guinea-Bissau,True,4,2,1.777,8,6,,0,African Cup of Nations,2023,statsbomb,0.75,3920397.0
2024-01-18 00:00:00+00:00,Nigeria,Ivory Coast,False,1,0,1.576,11,1,,0,African Cup of Nations,2023,statsbomb,0.09090909090909091,3920398.0
2024-01-18 00:00:00+00:00,Ivory Coast,Nigeria,True,0,1,0.607,14,3,,0,African Cup of Nations,2023,statsbomb,0.21428571428571427,3920398.0
2024-01-18 00:00:00+00:00,Guinea-Bissau,Equatorial Guinea,False,2,4,1.034,12,3,,0,African Cup of Nations,2023,statsbomb,0.25,3920397.0
2024-01-18 00:00:00+00:00,Ghana,Egypt,False,2,2,0.426,6,3,,0,African Cup of Nations,2023,statsbomb,0.5,3920396.0
2024-01-18 00:00:00+00:00,Egypt,Ghana,True,2,2,1.204,11,5,,0,African Cup of Nations,2023,statsbomb,0.45454545454545453,3920396.0
2024-01-19 00:00:00+00:00,Senegal,Cameroon,True,3,1,1.231,5,3,,0,African Cup of Nations,2023,statsbomb,0.6,3920400.0
2024-01-19 00:00:00+00:00,Mozambique,Cape Verde,False,0,3,0.331,8,2,,0,African Cup of Nations,2023,statsbomb,0.25,3920399.0
2024-01-19 00:00:00+00:00,Guinea,Gambia,True,1,0,2.439,16,5,,0,African Cup of Nations,2023,statsbomb,0.3125,3920401.0
2024-01-19 00:00:00+00:00,Gambia,Guinea,False,0,1,0.254,7,0,,0,African Cup of Nations,2023,statsbomb,0.0,3920401.0
2024-01-19 00:00:00+00:00,Cape Verde,Mozambique,True,3,0,0.599,11,5,,0,African Cup of Nations,2023,statsbomb,0.45454545454545453,3920399.0
2024-01-19 00:00:00+00:00,Cameroon,Senegal,False,1,3,0.249,5,1,,0,African Cup of Nations,2023,statsbomb,0.2,3920400.0
2024-01-20 00:00:00+00:00,Algeria,Burkina Faso,True,2,2,1.998,15,5,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920402.0
2024-01-20 00:00:00+00:00,Mali,Tunisia,False,1,1,0.846,12,1,,0,African Cup of Nations,2023,statsbomb,0.08333333333333333,3920404.0
2024-01-20 00:00:00+00:00,Burkina Faso,Algeria,False,2,2,1.259,7,3,,0,African Cup of Nations,2023,statsbomb,0.42857142857142855,3920402.0
2024-01-20 00:00:00+00:00,Angola,Mauritania,False,3,2,2.044,20,6,,0,African Cup of Nations,2023,statsbomb,0.3,3920403.0
2024-01-20 00:00:00+00:00,Tunisia,Mali,True,1,1,0.53,5,1,,0,African Cup of Nations,2023,statsbomb,0.2,3920404.0
2024-01-20 00:00:00+00:00,Mauritania,Angola,True,2,3,1.111,14,5,,0,African Cup of Nations,2023,statsbomb,0.35714285714285715,3920403.0
2024-01-21 00:00:00+00:00,DR Congo,Morocco,False,1,1,2.31,11,2,,0,African Cup of Nations,2023,statsbomb,0.18181818181818182,3920405.0
2024-01-21 00:00:00+00:00,Tanzania,Zambia,False,1,1,0.39,6,2,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920406.0
2024-01-21 00:00:00+00:00,Zambia,Tanzania,True,1,1,0.797,11,4,,0,African Cup of Nations,2023,statsbomb,0.36363636363636365,3920406.0
2024-01-21 00:00:00+00:00,Morocco,DR Congo,True,1,1,1.055,11,4,,0,African Cup of Nations,2023,statsbomb,0.36363636363636365,3920405.0
2024-01-21 00:00:00+00:00,South Africa,Namibia,True,4,0,2.216,12,8,,0,African Cup of Nations,2023,statsbomb,0.6666666666666666,3920407.0
2024-01-21 00:00:00+00:00,Namibia,South Africa,False,0,4,0.569,4,1,,0,African Cup of Nations,2023,statsbomb,0.25,3920407.0
2024-01-22 00:00:00+00:00,Guinea-Bissau,Nigeria,True,0,1,0.351,12,5,,0,African Cup of Nations,2023,statsbomb,0.4166666666666667,3920409.0
2024-01-22 00:00:00+00:00,Ivory Coast,Equatorial Guinea,False,0,4,2.069,22,3,,0,African Cup of Nations,2023,statsbomb,0.13636363636363635,3920408.0
2024-01-22 00:00:00+00:00,Nigeria,Guinea-Bissau,False,1,0,0.971,11,1,,0,African Cup of Nations,2023,statsbomb,0.09090909090909091,3920409.0
2024-01-22 00:00:00+00:00,Ghana,Mozambique,False,2,2,1.843,8,4,,0,African Cup of Nations,2023,statsbomb,0.5,3920410.0
2024-01-22 00:00:00+00:00,Mozambique,Ghana,True,2,2,1.54,14,4,,0,African Cup of Nations,2023,statsbomb,0.2857142857142857,3920410.0
2024-01-22 00:00:00+00:00,Egypt,Cape Verde,False,2,2,1.764,27,7,,0,African Cup of Nations,2023,statsbomb,0.25925925925925924,3920411.0
2024-01-22 00:00:00+00:00,Cape Verde,Egypt,True,2,2,0.407,6,3,,0,African Cup of Nations,2023,statsbomb,0.5,3920411.0
2024-01-22 00:00:00+00:00,Equatorial Guinea,Ivory Coast,True,4,0,1.093,10,7,,0,African Cup of Nations,2023,statsbomb,0.7,3920408.0
2024-01-23 00:00:00+00:00,Gambia,Cameroon,True,2,3,1.296,15,7,,0,African Cup of Nations,2023,statsbomb,0.4666666666666667,3920413.0
2024-01-23 00:00:00+00:00,Cameroon,Gambia,False,3,2,1.367,13,3,,0,African Cup of Nations,2023,statsbomb,0.23076923076923078,3920413.0
2024-01-23 00:00:00+00:00,Senegal,Guinea,False,2,0,0.943,12,2,,0,African Cup of Nations,2023,statsbomb,0.16666666666666666,3920412.0
2024-01-23 00:00:00+00:00,Mauritania,Algeria,True,1,0,1.328,17,7,,0,African Cup of Nations,2023,statsbomb,0.4117647058823529,3920415.0
2024-01-23 00:00:00+00:00,Algeria,Mauritania,False,0,1,1.186,16,5,,0,African Cup of Nations,2023,statsbomb,0.3125,3920415.0
2024-01-23 00:00:00+00:00,Angola,Burkina Faso,True,2,0,0.884,6,5,,0,African Cup of Nations,2023,statsbomb,0.8333333333333334,3920414.0
2024-01-23 00:00:00+00:00,Burkina Faso,Angola,False,0,2,0.995,20,3,,0,African Cup of Nations,2023,statsbomb,0.15,3920414.0
2024-01-23 00:00:00+00:00,Guinea,Senegal,True,0,2,0.553,4,1,,0,African Cup of Nations,2023,statsbomb,0.25,3920412.0
2024-01-24 00:00:00+00:00,Namibia,Mali,True,0,0,0.656,5,1,,0,African Cup of Nations,2023,statsbomb,0.2,3920417.0
2024-01-24 00:00:00+00:00,DR Congo,Tanzania,False,0,0,0.659,9,3,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3920418.0
2024-01-24 00:00:00+00:00,South Africa,Tunisia,True,0,0,0.52,11,2,,0,African Cup of Nations,2023,statsbomb,0.18181818181818182,3920416.0
2024-01-24 00:00:00+00:00,Tunisia,South Africa,False,0,0,1.018,11,2,,0,African Cup of Nations,2023,statsbomb,0.18181818181818182,3920416.0
2024-01-24 00:00:00+00:00,Tanzania,DR Congo,True,0,0,0.059,4,0,,0,African Cup of Nations,2023,statsbomb,0.0,3920418.0
2024-01-24 00:00:00+00:00,Morocco,Zambia,False,1,0,2.421,19,7,,0,African Cup of Nations,2023,statsbomb,0.3684210526315789,3920419.0
2024-01-24 00:00:00+00:00,Zambia,Morocco,True,0,1,0.44,11,2,,0,African Cup of Nations,2023,statsbomb,0.18181818181818182,3920419.0
2024-01-24 00:00:00+00:00,Mali,Namibia,False,0,0,0.681,11,2,,0,African Cup of Nations,2023,statsbomb,0.18181818181818182,3920417.0
2024-01-27 00:00:00+00:00,Nigeria,Cameroon,True,2,0,1.31,8,4,,0,African Cup of Nations,2023,statsbomb,0.5,3922238.0
2024-01-27 00:00:00+00:00,Angola,Namibia,True,3,0,1.585,11,4,,0,African Cup of Nations,2023,statsbomb,0.36363636363636365,3922237.0
2024-01-27 00:00:00+00:00,Namibia,Angola,False,0,3,0.871,12,4,,0,African Cup of Nations,2023,statsbomb,0.3333333333333333,3922237.0
2024-01-27 00:00:00+00:00,Cameroon,Nigeria,False,0,2,0.301,6,0,,0,African Cup of Nations,2023,statsbomb,0.0,3922238.0
2024-01-28 00:00:00+00:00,Egypt,DR Congo,True,1,1,8.424,20,11,,0,African Cup of Nations,2023,statsbomb,0.55,3922240.0
2024-01-28 00:00:00+00:00,Equatorial Guinea,Guinea,True,0,1,0.956,5,0,,0,African Cup of Nations,2023,statsbomb,0.0,3922239.0
2024-01-28 00:00:00+00:00,Guinea,Equatorial Guinea,False,1,0,0.557,10,4,,0,African Cup of Nations,2023,statsbomb,0.4,3922239.0
2024-01-28 00:00:00+00:00,DR Congo,Egypt,False,1,1,8.627,21,9,,0,African Cup of Nations,2023,statsbomb,0.42857142857142855,3922240.0
2024-01-29 00:00:00+00:00,Mauritania,Cape Verde,False,0,1,0.777,11,0,,0,African Cup of Nations,2023,statsbomb,0.0,3922241.0
2024-01-29 00:00:00+00:00,Senegal,Ivory Coast,True,1,1,5.235,18,8,,0,African Cup of Nations,2023,statsbomb,0.4444444444444444,3922242.0
2024-01-29 00:00:00+00:00,Ivory Coast,Senegal,False,1,1,5.038,13,9,,0,African Cup of Nations,2023,statsbomb,0.6923076923076923,3922242.0
2024-01-29 00:00:00+00:00,Cape Verde,Mauritania,True,1,0,1.572,18,4,,0,African Cup of Nations,2023,statsbomb,0.2222222222222222,3922241.0
2024-01-30 00:00:00+00:00,Burkina Faso,Mali,False,1,2,1.46,8,4,,0,African Cup of Nations,2023,statsbomb,0.5,3922244.0
2024-01-30 00:00:00+00:00,Mali,Burkina Faso,True,2,1,0.666,14,4,,0,African Cup of Nations,2023,statsbomb,0.2857142857142857,3922244.0
2024-01-30 00:00:00+00:00,Morocco,South Africa,True,0,2,2.09,13,2,,0,African Cup of Nations,2023,statsbomb,0.15384615384615385,3922243.0
2024-01-30 00:00:00+00:00,South Africa,Morocco,False,2,0,0.241,5,3,,0,African Cup of Nations,2023,statsbomb,0.6,3922243.0
2024-02-02 00:00:00+00:00,Guinea,DR Congo,False,1,3,1.135,7,3,,0,African Cup of Nations,2023,statsbomb,0.42857142857142855,3922356.0
2024-02-02 00:00:00+00:00,Nigeria,Angola,True,1,0,1.462,13,3,,0,African Cup of Nations,2023,statsbomb,0.23076923076923078,3922321.0
2024-02-02 00:00:00+00:00,Angola,Nigeria,False,0,1,0.955,10,2,,0,African Cup of Nations,2023,statsbomb,0.2,3922321.0
2024-02-02 00:00:00+00:00,DR Congo,Guinea,True,3,1,1.653,13,3,,0,African Cup of Nations,2023,statsbomb,0.23076923076923078,3922356.0
2024-02-03 00:00:00+00:00,Ivory Coast,Mali,False,2,1,0.837,11,3,,0,African Cup of Nations,2023,statsbomb,0.2727272727272727,3922659.0
2024-02-03 00:00:00+00:00,South Africa,Cape Verde,False,0,0,4.231,20,9,,0,African Cup of Nations,2023,statsbomb,0.45,3922658.0
2024-02-03 00:00:00+00:00,Cape Verde,South Africa,True,0,0,5.427,30,7,,0,African Cup of Nations,2023,statsbomb,0.23333333333333334,3922658.0
2024-02-03 00:00:00+00:00,Mali,Ivory Coast,True,1,2,1.317,11,4,,0,African Cup of Nations,2023,statsbomb,0.36363636363636365,3922659.0
2024-02-07 00:00:00+00:00,South Africa,Nigeria,False,1,1,4.892,18,9,,0,African Cup of Nations,2023,statsbomb,0.5,3922837.0
2024-02-07 00:00:00+00:00,Nigeria,South Africa,True,1,1,5.409,19,10,,0,African Cup of Nations,2023,statsbomb,0.5263157894736842,3922837.0
2024-02-07 00:00:00+00:00,DR Congo,Ivory Coast,False,0,1,0.826,7,1,,0,African Cup of Nations,2023,statsbomb,0.14285714285714285,3922838.0
2024-02-07 00:00:00+00:00,Ivory Coast,DR Congo,True,1,0,0.85,14,2,,0,African Cup of Nations,2023,statsbomb,0.14285714285714285,3922838.0
2024-02-10 00:00:00+00:00,South Africa,DR Congo,True,0,0,5.751,13,9,,0,African Cup of Nations,2023,statsbomb,0.6923076923076923,3923880.0
2024-02-10 00:00:00+00:00,DR Congo,South Africa,False,0,0,7.166,20,10,,0,African Cup of Nations,2023,statsbomb,0.5,3923880.0
2024-02-11 00:00:00+00:00,Nigeria,Ivory Coast,True,1,2,0.258,5,1,,0,African Cup of Nations,2023,statsbomb,0.2,3923881.0
2024-02-11 00:00:00+00:00,Ivory Coast,Nigeria,False,2,1,1.414,18,7,,0,African Cup of Nations,2023,statsbomb,0.3888888888888889,3923881.0
2024-06-15 00:00:00+00:00,Switzerland,Hungary,False,3,1,2.096,15,7,,0,UEFA Euro,2024,statsbomb,0.4666666666666667,3930159.0
2024-06-15 00:00:00+00:00,Hungary,Switzerland,True,1,3,1.103,6,2,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3930159.0
2024-06-15 00:00:00+00:00,Spain,Croatia,True,3,0,1.567,11,5,,0,UEFA Euro,2024,statsbomb,0.45454545454545453,3930160.0
2024-06-15 00:00:00+00:00,Croatia,Spain,False,0,3,2.482,16,5,,0,UEFA Euro,2024,statsbomb,0.3125,3930160.0
2024-06-16 00:00:00+00:00,Denmark,Slovenia,False,1,1,1.511,16,4,,0,UEFA Euro,2024,statsbomb,0.25,3930162.0
2024-06-16 00:00:00+00:00,England,Serbia,False,1,0,0.559,5,3,,0,UEFA Euro,2024,statsbomb,0.6,3930163.0
2024-06-16 00:00:00+00:00,Slovenia,Denmark,True,1,1,0.966,11,2,,0,UEFA Euro,2024,statsbomb,0.18181818181818182,3930162.0
2024-06-16 00:00:00+00:00,Netherlands,Poland,False,2,1,1.313,21,4,,0,UEFA Euro,2024,statsbomb,0.19047619047619047,3938637.0
2024-06-16 00:00:00+00:00,Poland,Netherlands,True,1,2,0.909,12,7,,0,UEFA Euro,2024,statsbomb,0.5833333333333334,3938637.0
2024-06-16 00:00:00+00:00,Serbia,England,True,0,1,0.249,6,1,,0,UEFA Euro,2024,statsbomb,0.16666666666666666,3930163.0
2024-06-17 00:00:00+00:00,Ukraine,Romania,False,0,3,0.543,13,2,,0,UEFA Euro,2024,statsbomb,0.15384615384615385,3938638.0
2024-06-17 00:00:00+00:00,Romania,Ukraine,True,3,0,1.121,10,5,,0,UEFA Euro,2024,statsbomb,0.5,3938638.0
2024-06-18 00:00:00+00:00,Turkey,Georgia,True,3,1,2.403,22,7,,0,UEFA Euro,2024,statsbomb,0.3181818181818182,3938639.0
2024-06-18 00:00:00+00:00,Czech Republic,Portugal,False,1,2,0.315,5,1,,0,UEFA Euro,2024,statsbomb,0.2,3930166.0
2024-06-18 00:00:00+00:00,Georgia,Turkey,False,1,3,1.579,14,4,,0,UEFA Euro,2024,statsbomb,0.2857142857142857,3938639.0
2024-06-18 00:00:00+00:00,Portugal,Czech Republic,True,2,1,1.838,19,8,,0,UEFA Euro,2024,statsbomb,0.42105263157894735,3930166.0
2024-06-19 00:00:00+00:00,Scotland,Switzerland,True,1,1,0.772,12,3,,0,UEFA Euro,2024,statsbomb,0.25,3930169.0
2024-06-19 00:00:00+00:00,Switzerland,Scotland,False,1,1,0.99,11,5,,0,UEFA Euro,2024,statsbomb,0.45454545454545453,3930169.0
2024-06-20 00:00:00+00:00,Serbia,Slovenia,False,1,1,1.461,15,4,,0,UEFA Euro,2024,statsbomb,0.26666666666666666,3930170.0
2024-06-20 00:00:00+00:00,Slovenia,Serbia,True,1,1,1.552,12,4,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3930170.0
2024-06-20 00:00:00+00:00,Denmark,England,True,1,1,0.733,16,7,,0,UEFA Euro,2024,statsbomb,0.4375,3930171.0
2024-06-20 00:00:00+00:00,England,Denmark,False,1,1,1.173,12,4,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3930171.0
2024-06-21 00:00:00+00:00,Austria,Poland,False,3,1,1.822,15,9,,0,UEFA Euro,2024,statsbomb,0.6,3938641.0
2024-06-21 00:00:00+00:00,Slovakia,Ukraine,True,1,2,0.746,14,5,,0,UEFA Euro,2024,statsbomb,0.35714285714285715,3938640.0
2024-06-21 00:00:00+00:00,Ukraine,Slovakia,False,2,1,1.732,13,5,,0,UEFA Euro,2024,statsbomb,0.38461538461538464,3938640.0
2024-06-21 00:00:00+00:00,Poland,Austria,True,1,3,1.438,15,3,,0,UEFA Euro,2024,statsbomb,0.2,3938641.0
2024-06-21 00:00:00+00:00,Canada,Argentina,False,0,2,0.977,10,2,,0,Copa America,2024,statsbomb,0.2,3939969.0
2024-06-21 00:00:00+00:00,Argentina,Canada,True,2,0,3.538,19,8,,0,Copa America,2024,statsbomb,0.42105263157894735,3939969.0
2024-06-22 00:00:00+00:00,Czech Republic,Georgia,False,1,1,2.865,27,11,,0,UEFA Euro,2024,statsbomb,0.4074074074074074,3938642.0
2024-06-22 00:00:00+00:00,Venezuela,Ecuador,False,2,1,1.585,14,5,,0,Copa America,2024,statsbomb,0.35714285714285715,3939972.0
2024-06-22 00:00:00+00:00,Turkey,Portugal,True,0,3,0.779,11,3,,0,UEFA Euro,2024,statsbomb,0.2727272727272727,3930174.0
2024-06-22 00:00:00+00:00,Portugal,Turkey,False,3,0,1.901,12,3,,0,UEFA Euro,2024,statsbomb,0.25,3930174.0
2024-06-22 00:00:00+00:00,Georgia,Czech Republic,True,1,1,1.18,5,1,,0,UEFA Euro,2024,statsbomb,0.2,3938642.0
2024-06-22 00:00:00+00:00,Peru,Chile,True,0,0,0.677,7,4,,0,Copa America,2024,statsbomb,0.5714285714285714,3939970.0
2024-06-22 00:00:00+00:00,Chile,Peru,False,0,0,1.025,11,1,,0,Copa America,2024,statsbomb,0.09090909090909091,3939970.0
2024-06-22 00:00:00+00:00,Ecuador,Venezuela,True,1,2,0.736,9,4,,0,Copa America,2024,statsbomb,0.4444444444444444,3939972.0
2024-06-23 00:00:00+00:00,Germany,Switzerland,False,1,1,1.542,18,3,,0,UEFA Euro,2024,statsbomb,0.16666666666666666,3930176.0
2024-06-23 00:00:00+00:00,Jamaica,Mexico,False,0,1,0.506,13,4,,0,Copa America,2024,statsbomb,0.3076923076923077,3939971.0
2024-06-23 00:00:00+00:00,United States,Bolivia,True,2,0,2.405,20,8,,0,Copa America,2024,statsbomb,0.4,3939974.0
2024-06-23 00:00:00+00:00,Bolivia,United States,False,0,2,0.15,6,3,,0,Copa America,2024,statsbomb,0.5,3939974.0
2024-06-23 00:00:00+00:00,Mexico,Jamaica,True,1,0,1.136,20,9,,0,Copa America,2024,statsbomb,0.45,3939971.0
2024-06-23 00:00:00+00:00,Switzerland,Germany,True,1,1,0.28,4,3,,0,UEFA Euro,2024,statsbomb,0.75,3930176.0
2024-06-24 00:00:00+00:00,Panama,Uruguay,False,1,3,0.541,10,3,,0,Copa America,2024,statsbomb,0.3,3939973.0
2024-06-24 00:00:00+00:00,Uruguay,Panama,True,3,1,1.361,20,7,,0,Copa America,2024,statsbomb,0.35,3939973.0
2024-06-24 00:00:00+00:00,Italy,Croatia,False,1,1,0.985,13,3,,0,UEFA Euro,2024,statsbomb,0.23076923076923078,3930178.0
2024-06-24 00:00:00+00:00,Croatia,Italy,True,1,1,1.483,6,4,,0,UEFA Euro,2024,statsbomb,0.6666666666666666,3930178.0
2024-06-24 00:00:00+00:00,Albania,Spain,True,0,1,0.503,10,4,,0,UEFA Euro,2024,statsbomb,0.4,3930179.0
2024-06-24 00:00:00+00:00,Spain,Albania,False,1,0,0.952,16,3,,0,UEFA Euro,2024,statsbomb,0.1875,3930179.0
2024-06-24 00:00:00+00:00,Paraguay,Colombia,False,1,2,0.828,11,3,,0,Copa America,2024,statsbomb,0.2727272727272727,3939975.0
2024-06-24 00:00:00+00:00,Colombia,Paraguay,True,2,1,0.622,11,3,,0,Copa America,2024,statsbomb,0.2727272727272727,3939975.0
2024-06-25 00:00:00+00:00,Brazil,Costa Rica,True,0,0,1.621,20,3,,0,Copa America,2024,statsbomb,0.15,3939976.0
2024-06-25 00:00:00+00:00,France,Poland,True,1,1,1.891,19,8,,0,UEFA Euro,2024,statsbomb,0.42105263157894735,3938643.0
2024-06-25 00:00:00+00:00,Poland,France,False,1,1,1.179,10,3,,0,UEFA Euro,2024,statsbomb,0.3,3938643.0
2024-06-25 00:00:00+00:00,Netherlands,Austria,True,2,3,1.51,11,2,,0,UEFA Euro,2024,statsbomb,0.18181818181818182,3930180.0
2024-06-25 00:00:00+00:00,Costa Rica,Brazil,False,0,0,0.037,2,0,,0,Copa America,2024,statsbomb,0.0,3939976.0
2024-06-25 00:00:00+00:00,Slovenia,England,False,0,0,0.165,4,1,,0,UEFA Euro,2024,statsbomb,0.25,3930181.0
2024-06-25 00:00:00+00:00,Canada,Peru,False,1,0,0.909,5,2,,0,Copa America,2024,statsbomb,0.4,3939978.0
2024-06-25 00:00:00+00:00,England,Slovenia,True,0,0,0.756,12,3,,0,UEFA Euro,2024,statsbomb,0.25,3930181.0
2024-06-25 00:00:00+00:00,Austria,Netherlands,False,3,2,1.058,9,5,,0,UEFA Euro,2024,statsbomb,0.5555555555555556,3930180.0
2024-06-25 00:00:00+00:00,Denmark,Serbia,True,0,0,0.552,10,3,,0,UEFA Euro,2024,statsbomb,0.3,3930182.0
2024-06-25 00:00:00+00:00,Serbia,Denmark,False,0,0,0.324,5,1,,0,UEFA Euro,2024,statsbomb,0.2,3930182.0
2024-06-25 00:00:00+00:00,Peru,Canada,True,0,1,0.576,9,4,,0,Copa America,2024,statsbomb,0.4444444444444444,3939978.0
2024-06-26 00:00:00+00:00,Ecuador,Jamaica,True,3,1,2.366,23,3,,0,Copa America,2024,statsbomb,0.13043478260869565,3939980.0
2024-06-26 00:00:00+00:00,Ukraine,Belgium,True,0,0,0.709,14,5,,0,UEFA Euro,2024,statsbomb,0.35714285714285715,3938645.0
2024-06-26 00:00:00+00:00,Belgium,Ukraine,False,0,0,0.634,12,4,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3938645.0
2024-06-26 00:00:00+00:00,Georgia,Portugal,True,2,0,1.345,7,3,,0,UEFA Euro,2024,statsbomb,0.42857142857142855,3938644.0
2024-06-26 00:00:00+00:00,Chile,Argentina,True,0,1,0.131,3,3,,0,Copa America,2024,statsbomb,1.0,3939977.0
